%%% 
%%% SNP-D.txt
%%%
%%% COL1: unique individual name
%%% COL2: fluorescent value of dye 1
%%% COL3: fluorescent value of dye 2
%%% COL4: classification code [-1:unknown; 0:NTC; 1:homo1; 2:homo2; 3:hetero]
%%%
%%% (c) 2006 RIKEN GSC. All Rights Reserved. 
%%%
mouse_E180	-0.078823	0.028584	-1
mouse_E181	-0.089692	0.064717	-1
mouse_E182	-0.075609	0.034275	-1
mouse_E183	-0.094259	0.020332	-1
mouse_E184	-0.086055	0.079458	-1
mouse_E185	-0.072099	0.061273	-1
mouse_E186	-0.11795	0.026983	-1
mouse_E187	-0.13008	0.085849	-1
mouse_E188	-0.10443	0.086713	-1
mouse_E189	-0.11578	0.082182	-1
mouse_E190	-0.11522	0.053359	-1
mouse_E191	-0.089335	0.00038362	-1
mouse_E192	-0.11108	0.039634	-1
mouse_E193	-0.00090921	0.13605	-1
mouse_E194	-0.028113	0.0023108	-1
mouse_E195	0.0020933	0.16524	-1
mouse_E196	-0.057063	0.041126	-1
mouse_E197	0.011355	0.14029	-1
mouse_E198	-0.055184	0.12442	-1
mouse_E199	-0.042654	0.092416	-1
mouse_E200	-0.017752	0.0074398	-1
mouse_E201	-0.03494	0.078412	-1
mouse_E202	-0.043301	0.041833	-1
mouse_E203	-0.023371	0.074304	-1
mouse_E204	-0.042721	0.05139	-1
mouse_E205	-0.013088	0.069357	-1
mouse_E206	-0.059588	0.042455	-1
mouse_E207	-0.053208	0.067411	-1
mouse_E208	-0.060573	-0.037954	-1
mouse_E209	-0.012067	0.10809	-1
mouse_E210	-0.042328	0.04443	-1
mouse_E211	-0.0093307	0.13697	-1
mouse_E212	-0.059642	0.043929	-1
mouse_E213	-0.058525	0.11373	-1
mouse_E214	-0.040286	0.10031	-1
mouse_E215	-0.079282	0.091516	-1
mouse_E216	-0.074298	0.094162	-1
mouse_E217	0.037706	0.086145	-1
mouse_E218	0.019722	0.0067753	-1
mouse_E219	0.028053	0.094361	-1
mouse_E220	-0.0025464	0.054936	-1
mouse_E221	0.031774	0.10052	-1
mouse_E222	0.012237	0.0056214	-1
mouse_E223	0.0021477	0.069024	-1
mouse_E224	0.0013744	-0.018296	-1
mouse_E225	0.0043769	0.042709	-1
mouse_E226	0.011306	-0.023346	-1
mouse_E227	0.013662	0.034293	-1
mouse_E228	-0.0059355	-0.012955	-1
mouse_E229	0.011228	0.087305	-1
mouse_E230	0.021051	0.023848	-1
mouse_E231	0.024192	0.032801	-1
mouse_E232	-0.01014	0.0098805	-1
mouse_E233	0.03448	0.010877	-1
mouse_E234	0.0048421	0.027944	-1
mouse_E235	0.0098201	0.075241	-1
mouse_E236	-0.015306	-0.0063826	-1
mouse_E237	0.037344	0.069526	-1
mouse_E238	-0.001459	0.052792	-1
mouse_E239	0.0010059	0.040165	-1
mouse_E240	0.015686	-0.00053465	-1
mouse_E241	0.045427	0.16698	-1
mouse_E242	-0.0095603	0.10665	-1
mouse_E243	0.090513	0.098252	-1
mouse_E244	-0.05293	0.010811	-1
mouse_E245	-0.0033861	0.18324	-1
mouse_E246	0.012835	0.086804	-1
mouse_E247	-0.055709	0.086236	-1
mouse_E248	-0.049765	0.028874	-1
mouse_E249	-0.015179	0.093431	-1
mouse_E250	-0.019915	0.065466	-1
mouse_E251	-0.011065	0.096796	-1
mouse_E252	-0.028107	0.072613	-1
mouse_E253	-0.0079775	0.14006	-1
mouse_E254	-0.011874	0.077941	-1
mouse_E255	0.015571	0.041482	-1
mouse_E256	-0.029684	0.041573	-1
mouse_E257	-0.033025	0.11437	-1
mouse_E258	-0.0056456	0.11118	-1
mouse_E259	-0.024766	0.10651	-1
mouse_E260	-0.048351	0.069689	-1
mouse_E261	0.0091676	0.081294	-1
mouse_E262	-0.019444	0.079639	-1
mouse_E263	-0.045506	0.11768	-1
mouse_E264	-0.0062678	0.070692	-1
mouse_E265	0.015728	0.15524	-1
mouse_E266	-0.047089	0.083771	-1
mouse_E267	0.015934	0.11741	-1
mouse_E268	0.0010482	0.12648	-1
mouse_E269	-0.055981	0.13886	-1
mouse_E270	-0.028518	0.072589	-1
mouse_E271	-0.049185	0.11075	-1
mouse_E272	-0.014562	0.090217	-1
mouse_E273	-0.028228	0.097195	-1
mouse_E274	-0.036462	0.085136	-1
mouse_E275	-0.031128	0.10367	-1
mouse_E276	-0.027612	0.066874	-1
mouse_E277	-0.034384	0.077319	-1
mouse_E278	-0.038444	0.084025	-1
mouse_E279	-0.028645	0.084405	-1
mouse_E280	-0.060053	0.0956	-1
mouse_E281	-0.072462	0.13748	-1
mouse_E282	-0.019577	0.090163	-1
mouse_E283	-0.041241	0.15808	-1
mouse_E284	-0.0227	0.11939	-1
mouse_E285	-0.0444	0.1122	-1
